First Name,Last Name,Link,Nick Name,Wins,Losses,Draws,Height,Weight,Reach,STANCE,DOB,SLpM,Str. Acc.,SApM,Str. Def,TD Avg.,TD Acc.,TD Def.,Sub. Avg.
Marcin,Held,http://ufcstats.com/fighter-details/bf43fed8f29e1671,,23,7,0,"5' 9""",155 lbs.,"71""",Orthodox,"Jan 18, 1992",1.41,34%,2.02,47%,2.46,46%,37%,1.3
Delson,Heleno,http://ufcstats.com/fighter-details/970beed85bc46b63,Pe De Chumbo,29,10,0,"5' 11""",185 lbs.,--,Orthodox,"Nov 16, 1977",0.69,75%,4.83,19%,0.00,0%,0%,0.0
Matt,Helm,http://ufcstats.com/fighter-details/cacfd51b8e97ace0,,1,1,0,--,155 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Elisha,Helsper,http://ufcstats.com/fighter-details/0971be7d94e109e1,Knuckles,0,4,0,"5' 6""",135 lbs.,--,Orthodox,"Feb 06, 1983",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Dan,Henderson,http://ufcstats.com/fighter-details/1ccf4e7caff270df,Hendo,32,15,0,"5' 11""",185 lbs.,"74""",Orthodox,"Aug 24, 1970",2.44,47%,2.70,51%,1.52,52%,57%,0.3
Benson,Henderson,http://ufcstats.com/fighter-details/2676b28836a5a836,Smooth,24,7,0,"5' 9""",170 lbs.,"70""",Southpaw,"Nov 16, 1983",2.93,45%,1.79,63%,2.40,45%,63%,0.8
Ron,Henderson,http://ufcstats.com/fighter-details/498f0d066396ec59,,4,3,0,"5' 10""",125 lbs.,--,,--,2.53,25%,3.60,48%,1.00,20%,0%,0.0
Josh,Hendricks,http://ufcstats.com/fighter-details/7649c4c95b824488,,19,11,0 (1 NC),"6' 2""",235 lbs.,--,Southpaw,"Aug 28, 1976",0.98,20%,11.80,29%,0.00,0%,0%,0.0
Johny,Hendricks,http://ufcstats.com/fighter-details/0941df56f6ac954b,Bigg Rigg,18,8,0,"5' 9""",185 lbs.,"69""",Southpaw,"Sep 12, 1983",3.49,45%,3.99,53%,3.83,46%,63%,0.3
Cory,Hendricks,http://ufcstats.com/fighter-details/9ab9912e0f8fa6d6,,3,1,0,"6' 3""",205 lbs.,--,Switch,"May 10, 1988",3.13,39%,4.07,42%,0.00,0%,100%,0.0
Luis,Henrique,http://ufcstats.com/fighter-details/e5bda12faabfc850,KLB,10,5,0 (1 NC),"6' 2""",243 lbs.,"74""",Orthodox,"Aug 21, 1993",1.81,43%,2.22,47%,3.09,36%,50%,1.0
Jose,Henrique,http://ufcstats.com/fighter-details/20a0e4cc5227c117,Canela,5,1,0,"6' 3""",170 lbs.,"79""",Orthodox,"May 23, 2002",3.45,43%,5.79,38%,0.00,0%,0%,0.0
Diego,Henrique da Silva,http://ufcstats.com/fighter-details/1649770c649db6a5,Gaucho,8,4,0 (1 NC),"6' 2""",185 lbs.,--,Orthodox,"Aug 22, 1986",2.53,57%,3.27,30%,0.00,0%,63%,0.0
Danny,Henry,http://ufcstats.com/fighter-details/f7d73e452b064bf2,The Hatchet,12,4,0,"6' 0""",145 lbs.,"73""",Orthodox,"Jul 17, 1988",5.20,51%,4.16,45%,0.74,33%,50%,2.2
Victor,Henry,http://ufcstats.com/fighter-details/eb8d8c2a95cfccb8,La Mangosta,25,7,0 (1 NC),"5' 7""",135 lbs.,"68""",Switch,"May 04, 1987",7.17,53%,5.19,48%,1.04,42%,81%,0.3
TJ,Hepburn,http://ufcstats.com/fighter-details/e1acbb6352ca3551,The Carnivore,4,2,0,"5' 7""",155 lbs.,--,,--,0.73,37%,0.13,81%,2.00,40%,60%,0.0
Jai,Herbert,http://ufcstats.com/fighter-details/4c88a1db5a46c6a4,Black Country Banger,13,6,1,"6' 1""",155 lbs.,"77""",Orthodox,"May 13, 1988",3.07,40%,3.26,53%,0.43,21%,66%,0.0
Ed,Herman,http://ufcstats.com/fighter-details/06f36cf4bd97ec77,Short Fuse,27,16,0 (1 NC),"6' 1""",205 lbs.,"77""",Orthodox,"Oct 02, 1980",3.31,48%,3.71,42%,1.96,47%,59%,1.0
Dave,Herman,http://ufcstats.com/fighter-details/cbd6f1abf955e628,,22,6,0,"6' 4""",242 lbs.,"77""",Orthodox,"Oct 03, 1984",4.98,60%,3.78,48%,1.49,100%,58%,0.0
Jack,Hermansson,http://ufcstats.com/fighter-details/0a1942069c9ad6b6,The Joker,24,8,0,"6' 1""",185 lbs.,"77""",Orthodox,"Jun 10, 1988",5.09,44%,3.69,56%,1.53,30%,80%,0.4
Noe,Hernandez,http://ufcstats.com/fighter-details/df2cf66d8c0123db,,5,5,0,--,--,--,Orthodox,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Joe,Hernandez,http://ufcstats.com/fighter-details/4a76daef28549957,,0,1,0,--,--,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Ramiro,Hernandez,http://ufcstats.com/fighter-details/915c8d39d4a0e7d1,Junior,19,9,0,"5' 9""",135 lbs.,--,Orthodox,"Jul 22, 1986",2.72,28%,5.51,64%,0.00,0%,0%,0.0
Alexander,Hernandez,http://ufcstats.com/fighter-details/262a7d06203657e6,The Great Ape,16,8,0,"5' 9""",155 lbs.,"72""",Orthodox,"Oct 01, 1992",4.38,40%,4.62,57%,1.24,36%,71%,0.1
Anthony,Hernandez,http://ufcstats.com/fighter-details/093e1f5bb73850be,Fluffy,14,2,0 (1 NC),"6' 0""",185 lbs.,"75""",Orthodox,"Oct 18, 1993",4.50,63%,2.61,46%,6.27,45%,66%,1.9
Nohelin,Hernandez,http://ufcstats.com/fighter-details/f97c5433c77522d3,Suave,9,4,0,"5' 10""",135 lbs.,"71""",Orthodox,"Mar 01, 1994",1.32,34%,2.63,52%,0.71,50%,37%,0.0
Carlos,Hernandez,http://ufcstats.com/fighter-details/798e48f9e7f6ba22,,10,5,0,"5' 8""",125 lbs.,"67""",Orthodox,"Oct 25, 1993",3.83,45%,3.50,50%,1.56,21%,65%,0.2
Leslie,Hernandez,http://ufcstats.com/fighter-details/fc8610cc15674ae2,Dora The Destroyer,4,2,0,"5' 3""",115 lbs.,"64""",Orthodox,"Dec 29, 1997",3.60,58%,2.53,55%,0.00,0%,54%,0.0
Paul,Herrera,http://ufcstats.com/fighter-details/440c9dbab63528fb,The Bone Crusher,1,1,0,"5' 10""",185 lbs.,--,Orthodox,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Chris,Herrera,http://ufcstats.com/fighter-details/f71028a6e5128856,The Crusher,3,2,1,"5' 10""",185 lbs.,--,,--,2.04,37%,3.35,48%,1.80,100%,100%,0.0
Geane,Herrera,http://ufcstats.com/fighter-details/c169545ab0825f44,La Pulga,9,3,0,"5' 5""",125 lbs.,"66""",Orthodox,"May 27, 1990",1.51,31%,5.07,52%,0.83,37%,38%,0.6
Alvaro,Herrera Mendoza,http://ufcstats.com/fighter-details/74d35fbc9c6a61bd,Chango,9,6,0,"6' 0""",155 lbs.,"74""",Orthodox,"May 14, 1990",1.89,38%,3.40,55%,0.00,0%,33%,1.1
Felice,Herrig,http://ufcstats.com/fighter-details/b6850671a008bf9a,Lil Bulldog,14,10,0,"5' 4""",115 lbs.,"65""",Orthodox,"Sep 18, 1984",3.84,37%,5.19,48%,1.08,28%,75%,0.8
Heath,Herring,http://ufcstats.com/fighter-details/7450525c7ba032a0,The Texas Crazy Horse,28,16,0 (1 NC),"6' 4""",250 lbs.,"78""",Orthodox,"Mar 02, 1978",2.37,50%,1.77,54%,1.22,50%,32%,0.7
Jon,Hess,http://ufcstats.com/fighter-details/32a3025d5db456ae,,1,1,0,"6' 7""",295 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Clint,Hester,http://ufcstats.com/fighter-details/92b62174c175ce19,Headbussa,11,6,0,"6' 2""",205 lbs.,"77""",Orthodox,"Nov 21, 1986",3.36,42%,3.44,56%,1.02,35%,60%,0.0
Brandon,Hester,http://ufcstats.com/fighter-details/13150cf89a5b81e0,The Beast,3,0,0,"6' 1""",205 lbs.,--,,--,3.53,53%,0.40,68%,4.00,80%,0%,0.0
Jimy,Hettes,http://ufcstats.com/fighter-details/893d51aaf024eddd,The Kid,11,3,0,"5' 9""",145 lbs.,"71""",Southpaw,"Jun 09, 1987",3.47,57%,3.50,57%,5.20,44%,61%,1.4
Conor,Heun,http://ufcstats.com/fighter-details/fdb02029556ff4ed,Hurricane,9,5,0,"5' 10""",155 lbs.,--,Orthodox,"Feb 11, 1979",2.92,36%,3.66,54%,2.45,31%,33%,0.3
Marcus,Hicks,http://ufcstats.com/fighter-details/e69c5ce12f4e762b,The Wrecking Ball,10,4,0 (1 NC),"5' 6""",155 lbs.,"64""",Southpaw,"Nov 25, 1975",1.42,43%,3.06,61%,2.70,53%,25%,4.0
Jay,Hieron,http://ufcstats.com/fighter-details/5bb0a618ad03ac64,The Thoroughbred,23,7,0,"6' 0""",170 lbs.,"75""",Orthodox,"Jul 29, 1976",1.66,32%,1.89,61%,4.05,60%,66%,1.0
Brady,Hiestand,http://ufcstats.com/fighter-details/7af33fc4435017f1,Bam Bam,9,2,0,"5' 8""",135 lbs.,"71""",Orthodox,"Apr 30, 1999",2.70,50%,3.75,51%,4.80,46%,42%,1.1
Lee,Higgins,http://ufcstats.com/fighter-details/88432fe79d5091d9,,2,1,0,--,155 lbs.,--,,"Jul 14, 1980",1.02,26%,3.68,40%,0.00,0%,0%,0.0
Jason,High,http://ufcstats.com/fighter-details/e5d03e4d966126bd,The Kansas City Bandit,21,6,0,"5' 8""",155 lbs.,"73""",Southpaw,"Oct 12, 1981",1.28,42%,1.56,48%,2.36,63%,37%,2.8
Richie,Hightower,http://ufcstats.com/fighter-details/318e629d1eb7aa49,The Dirty Samurai,8,4,0 (1 NC),"5' 8""",170 lbs.,--,Orthodox,"Nov 26, 1974",4.62,35%,6.92,21%,3.46,100%,100%,0.0
Alex,Higley,http://ufcstats.com/fighter-details/2af2d675f7d847e3,,4,3,0,"5' 10""",145 lbs.,--,,--,0.29,100%,1.74,60%,0.00,0%,0%,0.0
Corey,Hill,http://ufcstats.com/fighter-details/abbc737317f66b81,,6,9,0,"6' 4""",155 lbs.,"80""",Orthodox,"Oct 03, 1978",3.57,46%,1.61,70%,3.02,80%,100%,0.0
Isaiah,Hill,http://ufcstats.com/fighter-details/86b30a86664cb6e4,,5,7,1 (1 NC),"5' 10""",155 lbs.,--,,--,4.84,50%,0.97,80%,0.00,0%,66%,14.5
Angela,Hill,http://ufcstats.com/fighter-details/f0feeb2192937424,Overkill,18,14,0,"5' 3""",115 lbs.,"64""",Orthodox,"Jan 12, 1985",5.47,50%,4.92,61%,0.81,32%,75%,0.1
Tyler,Hill,http://ufcstats.com/fighter-details/006efbb0c1621fd7,,8,2,0,"6' 3""",170 lbs.,--,Switch,"Aug 10, 1991",3.64,39%,5.33,47%,0.00,0%,0%,0.0
Jamahal,Hill,http://ufcstats.com/fighter-details/5444c5a201d3ee5a,Sweet Dreams,12,3,0 (1 NC),"6' 4""",205 lbs.,"79""",Southpaw,"May 19, 1991",7.05,53%,4.02,45%,0.00,0%,73%,0.0
Kailan,Hill,http://ufcstats.com/fighter-details/bc7efc037c5f6550,,4,1,0 (1 NC),"6' 1""",185 lbs.,"77""",Southpaw,"Dec 01, 1994",2.60,53%,4.80,37%,3.00,42%,0%,0.0
Branden Lee,Hinkle,http://ufcstats.com/fighter-details/06f0ffa6446c5b6d,The Iron Lion,17,11,0 (1 NC),"6' 3""",235 lbs.,--,Orthodox,"Jul 29, 1973",2.61,69%,3.91,26%,4.34,57%,66%,4.3
Hatsu,Hioki,http://ufcstats.com/fighter-details/ef7fa30364cbe7f2,,29,10,2,"5' 11""",145 lbs.,"73""",Orthodox,"Jul 18, 1983",2.42,42%,2.12,65%,2.55,56%,54%,0.6
Alan,Hiro,http://ufcstats.com/fighter-details/483b3170b3c05cf0,Yamaniha,14,5,4,"5' 5""",135 lbs.,--,Orthodox,"Apr 04, 1986",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Kuniyoshi,Hironaka,http://ufcstats.com/fighter-details/9d4522df6fc49a47,,23,9,0,"5' 10""",168 lbs.,"70""",Orthodox,"Jun 17, 1976",1.98,40%,3.01,54%,1.91,30%,25%,0.6
Mizuto,Hirota,http://ufcstats.com/fighter-details/35faad160d346839,Pugnus,18,10,2,"5' 7""",155 lbs.,"67""",Orthodox,"May 05, 1981",3.36,40%,3.50,54%,1.36,50%,58%,0.1
Yuji,Hisamatsu,http://ufcstats.com/fighter-details/8332a607df696345,,16,22,6,"5' 10""",185 lbs.,--,,"Sep 18, 1971",0.00,0%,0.00,0%,0.00,0%,0%,0.0
An Tuan,Ho,http://ufcstats.com/fighter-details/6c9384138c82962f,Highlight,6,1,0,"5' 6""",125 lbs.,"66""",Switch,"Sep 27, 2000",4.14,37%,4.97,33%,0.00,0%,0%,0.0
Kwan,Ho Kwak,http://ufcstats.com/fighter-details/c13042265355a290,,9,2,0,"5' 5""",135 lbs.,--,Switch,"Jun 18, 1989",3.29,41%,3.45,47%,0.78,100%,26%,0.0
Matt,Hobar,http://ufcstats.com/fighter-details/b57edace7b647f07,The Crowbar,9,3,0,"5' 10""",135 lbs.,"70""",Southpaw,"Jan 07, 1987",3.23,42%,4.27,52%,3.66,44%,50%,0.0
Bobby,Hoffman,http://ufcstats.com/fighter-details/afaad7d6a581e307,The Truth,36,10,1 (2 NC),"6' 2""",245 lbs.,--,Orthodox,"Oct 28, 1968",2.02,70%,1.32,19%,1.17,50%,0%,1.2
Chris,Hofmann,http://ufcstats.com/fighter-details/33fb306278dbb3e5,,9,2,0,"6' 0""",170 lbs.,"72""",Orthodox,"Nov 18, 1989",4.78,45%,4.63,35%,3.42,42%,0%,0.0
Sam,Hoger,http://ufcstats.com/fighter-details/84a067c46306a737,The Alaskan Assassin,10,4,0,"6' 2""",205 lbs.,--,Orthodox,"Jun 28, 1980",1.07,25%,2.25,57%,1.12,38%,29%,1.3
Josh,Hokit,http://ufcstats.com/fighter-details/955da1675ad58a50,The Incredible Hok,5,0,0,--,238 lbs.,--,,"Nov 12, 1997",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Andrew,Holbrook,http://ufcstats.com/fighter-details/66ab58d0b3783607,,12,3,0,"5' 11""",155 lbs.,"70""",Southpaw,"Feb 06, 1986",2.20,49%,3.00,54%,0.85,18%,10%,2.1
Sean,Holden,http://ufcstats.com/fighter-details/acbb9c76f5894e36,,5,2,0,"5' 10""",170 lbs.,--,,"Sep 17, 1984",2.40,59%,0.60,59%,5.00,83%,0%,2.0
Chris,Holdsworth,http://ufcstats.com/fighter-details/fc60ecf0671b9489,,6,0,0,"5' 11""",135 lbs.,--,,"Oct 24, 1987",1.85,29%,1.94,58%,3.38,62%,100%,2.0
Kevin,Holland,http://ufcstats.com/fighter-details/3a46b268013afede,Trailblazer,27,13,0 (1 NC),"6' 3""",170 lbs.,"81""",Orthodox,"Nov 05, 1992",4.19,50%,3.10,50%,0.77,37%,54%,0.6
Roger,Hollett,http://ufcstats.com/fighter-details/27d65e9d0fba61ea,The Hulk,13,5,0,"5' 11""",205 lbs.,--,Orthodox,"Oct 08, 1978",1.83,47%,6.47,34%,1.00,28%,30%,0.0
Max,Holloway,http://ufcstats.com/fighter-details/150ff4cc642270b9,Blessed,26,8,0,"5' 11""",145 lbs.,"69""",Orthodox,"Dec 04, 1991",7.16,47%,4.76,59%,0.25,53%,83%,0.3
Gabrielle,Holloway,http://ufcstats.com/fighter-details/e30715382f42b772,Gabanator,6,5,0,"5' 3""",145 lbs.,--,,"Apr 15, 1990",0.70,42%,3.07,34%,3.00,35%,16%,1.0
Jeremie,Holloway,http://ufcstats.com/fighter-details/ee28aa7f1043756c,Hit Em,8,3,0,"6' 0""",170 lbs.,--,,"Sep 29, 1984",0.81,50%,0.51,79%,0.00,0%,0%,0.0
Holly,Holm,http://ufcstats.com/fighter-details/634e2fb70bde3fd5,The Preacher's Daughter,15,7,0 (1 NC),"5' 8""",135 lbs.,"69""",Southpaw,"Oct 17, 1981",3.13,40%,2.92,55%,0.87,30%,76%,0.1
Rex,Holman,http://ufcstats.com/fighter-details/b5ea750025697880,Big Dog,4,2,0,"6' 3""",205 lbs.,--,Southpaw,--,2.75,34%,7.25,40%,0.00,0%,100%,0.0
Joseph,Holmes,http://ufcstats.com/fighter-details/8d20d76af3f213ce,Uglyman Joe,8,4,0,"6' 4""",185 lbs.,"80""",Orthodox,"Jul 04, 1995",2.88,53%,3.08,54%,1.49,40%,50%,0.8
Kurt,Holobaugh,http://ufcstats.com/fighter-details/a7151778b3381036,The Hurt,22,10,0 (1 NC),"5' 11""",155 lbs.,"70""",Orthodox,"Sep 08, 1986",4.65,45%,4.30,49%,0.66,33%,39%,0.8
Paddy,Holohan,http://ufcstats.com/fighter-details/6e7c758f5cdec01a,The Hooligan,12,2,1,"5' 10""",125 lbs.,"69""",Orthodox,"May 03, 1988",2.13,46%,2.81,46%,2.88,47%,71%,1.3
Ben,Holscher,http://ufcstats.com/fighter-details/6070f16bcfd89fcf,The Teacher,4,0,0,"5' 11""",155 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Mark,Holst,http://ufcstats.com/fighter-details/c11f50e9c1513ce9,Boots,12,6,0,"6' 0""",155 lbs.,--,Orthodox,"Aug 14, 1985",0.25,19%,1.67,47%,0.76,100%,60%,2.3
Scott,Holtzman,http://ufcstats.com/fighter-details/df1eb4354d18a906,Hot Sauce,14,6,0,"5' 9""",155 lbs.,"69""",Orthodox,"Sep 30, 1983",4.32,47%,3.66,55%,1.88,56%,67%,0.2
Sabah,Homasi,http://ufcstats.com/fighter-details/71f048adbfed5b49,,11,8,0,"6' 0""",170 lbs.,"72""",Orthodox,"Oct 19, 1988",4.98,48%,6.91,47%,2.80,50%,66%,0.0
Mark,Hominick,http://ufcstats.com/fighter-details/0a97691039c4bbfb,The Machine,20,12,0,"5' 8""",145 lbs.,"68""",Orthodox,"Jul 22, 1982",4.08,42%,4.18,69%,0.25,66%,71%,0.9
Barb,Honchak,http://ufcstats.com/fighter-details/472f6f6e6d962f40,Little Warrior,10,4,0,"5' 4""",125 lbs.,"65""",Orthodox,"Aug 30, 1979",4.04,30%,4.67,66%,0.00,0%,0%,1.3
Chris,Honeycutt,http://ufcstats.com/fighter-details/4d2e3320d815f687,The Cutt,9,1,0 (1 NC),"5' 10""",170 lbs.,"73""",,"Jul 25, 1988",2.99,44%,1.41,66%,3.40,45%,75%,0.0
JunYoung,Hong,http://ufcstats.com/fighter-details/b24666e26bd750a3,Drunken Red,13,8,1,"5' 9""",145 lbs.,"69""",Orthodox,"Dec 18, 1990",2.10,39%,2.30,48%,0.00,0%,35%,0.0
SeongChan,Hong,http://ufcstats.com/fighter-details/10d4575f497face4,Honey Badger,9,2,0 (2 NC),"5' 7""",155 lbs.,"69""",Orthodox,"Nov 28, 1989",6.57,55%,8.76,47%,0.00,0%,0%,0.0
Satoshi,Honma,http://ufcstats.com/fighter-details/d2b1c1317a39f6c6,,4,6,3,"6' 1""",205 lbs.,--,Orthodox,"May 19, 1968",0.00,0%,0.00,0%,0.00,0%,0%,0.0
David,Hood,http://ufcstats.com/fighter-details/5af480a3b2e1726b,,1,3,0,"6' 0""",200 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Lorenzo,Hood,http://ufcstats.com/fighter-details/7f9abc4db2d05764,Dream Killer,14,5,0 (1 NC),"6' 3""",265 lbs.,"80""",Southpaw,"Mar 02, 1989",2.64,61%,4.66,11%,0.00,0%,100%,0.0
Dan,Hooker,http://ufcstats.com/fighter-details/193b9d1858bc4df3,The Hangman,24,12,0,"6' 0""",155 lbs.,"75""",Switch,"Feb 13, 1990",5.03,48%,4.72,51%,0.73,34%,78%,0.3
Chase,Hooper,http://ufcstats.com/fighter-details/971246648e162f0d,The Dream,16,3,1,"6' 1""",155 lbs.,"74""",Southpaw,"Sep 13, 1999",4.53,51%,2.96,38%,2.59,34%,55%,2.2
Darrell,Horcher,http://ufcstats.com/fighter-details/18e8b7070228e728,The Saint,13,4,0,"5' 10""",155 lbs.,"70""",Southpaw,"Jul 28, 1987",2.05,44%,4.21,39%,0.35,50%,47%,0.7
Moti,Horenstein,http://ufcstats.com/fighter-details/baf942f4bcb09894,,1,6,0,"6' 4""",230 lbs.,--,Orthodox,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Yoshinori,Horie,http://ufcstats.com/fighter-details/3fa7688bfe48a493,,8,2,0,"5' 8""",145 lbs.,"70""",Orthodox,"May 10, 1995",2.76,49%,5.65,48%,0.00,0%,0%,0.0
Kyoji,Horiguchi,http://ufcstats.com/fighter-details/98aa60cf58071fd6,,19,2,0,"5' 5""",125 lbs.,"66""",Orthodox,"Oct 12, 1990",3.60,45%,2.45,62%,2.00,44%,55%,0.0
Yuma,Horiuchi,http://ufcstats.com/fighter-details/f6c1ce7cfd600662,Ichiban,9,5,0,"5' 6""",125 lbs.,"67""",Switch,"Sep 22, 1997",3.73,30%,5.00,35%,2.00,16%,0%,2.0
Jeremy,Horn,http://ufcstats.com/fighter-details/8d26912cd2aeb366,Gumby,91,22,5 (1 NC),"6' 1""",185 lbs.,"74""",Orthodox,"Aug 25, 1975",1.19,39%,1.99,55%,1.83,38%,29%,1.1
Matt,Horning,http://ufcstats.com/fighter-details/21632ba272c0785a,Horndog,20,25,0 (1 NC),"5' 4""",125 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Chris,Horodecki,http://ufcstats.com/fighter-details/e29cf523ebd155c5,The Polish Hammer,21,7,1 (1 NC),"5' 9""",155 lbs.,"69""",Orthodox,"Sep 24, 1987",4.59,41%,3.16,65%,1.52,55%,37%,0.9
Jamey-Lyn,Horth,http://ufcstats.com/fighter-details/5c637af9472ae7cc,,7,2,0,"5' 7""",125 lbs.,"66""",Orthodox,"Mar 30, 1990",2.72,51%,2.58,60%,1.00,36%,72%,0.2
Matt,Horwich,http://ufcstats.com/fighter-details/049d698d773eb3e1,Suave,30,25,1,"6' 1""",185 lbs.,--,Orthodox,"Oct 02, 1978",1.11,62%,2.16,38%,0.33,9%,28%,2.7
John,Hosman,http://ufcstats.com/fighter-details/57591bbf1623574e,,18,8,1,"5' 10""",135 lbs.,--,Southpaw,"Nov 13, 1980",1.11,38%,1.52,45%,0.00,0%,46%,0.0
Saeed,Hosseini,http://ufcstats.com/fighter-details/21f2974fd08085e3,,0,1,0,--,--,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Jeff,Hougland,http://ufcstats.com/fighter-details/97a8f39186f489db,Hellbound,10,6,0,"5' 7""",135 lbs.,"68""",Orthodox,"Aug 02, 1978",1.86,48%,3.46,47%,0.86,18%,0%,1.1
Trey,Houston,http://ufcstats.com/fighter-details/c6668eeb261588d3,,11,4,0,"5' 11""",185 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Jamie,Houston,http://ufcstats.com/fighter-details/4b1896310a907656,,3,0,0,--,185 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Brian,Houston,http://ufcstats.com/fighter-details/36fbaa49a09ff997,B-Hue,4,6,0,"6' 2""",185 lbs.,--,Orthodox,"Apr 26, 1981",1.90,35%,3.67,53%,0.95,100%,87%,0.0
Harold,Howard,http://ufcstats.com/fighter-details/a2b06ca02bca14c0,,1,3,0,"6' 2""",240 lbs.,--,Orthodox,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
John,Howard,http://ufcstats.com/fighter-details/fc31f896cde2bc2e,Doomsday,24,13,0,"5' 7""",170 lbs.,"72""",Orthodox,"Mar 01, 1983",2.15,50%,3.08,51%,2.70,49%,53%,0.4
Shane,Howell,http://ufcstats.com/fighter-details/a7de976620f2ed13,,13,10,0,"5' 8""",125 lbs.,--,Orthodox,"Nov 28, 1983",1.27,32%,2.55,42%,0.00,0%,20%,0.0
Hu,Yaozong,http://ufcstats.com/fighter-details/f1175ea3aafbf351,Totoro,3,3,0,"6' 3""",185 lbs.,"72""",Orthodox,"Apr 07, 1995",3.35,48%,5.09,35%,0.00,0%,33%,0.4
Carlos,Huachin,http://ufcstats.com/fighter-details/225def29ecfe0fc1,Perro Malo,10,5,1,"5' 4""",135 lbs.,"67""",Southpaw,"Jun 04, 1996",2.10,21%,4.80,50%,0.00,0%,66%,0.0
Brady,Huang,http://ufcstats.com/fighter-details/1ec1b6a7a29ffc71,The Kung Fu Warrior,11,2,0,"5' 9""",135 lbs.,"69""",Orthodox,"Dec 16, 1992",4.62,37%,10.77,30%,0.00,0%,0%,0.0
Yuele,Huang,http://ufcstats.com/fighter-details/1c8b9f4d89b92e1b,,13,0,0,--,145 lbs.,--,,"Jul 04, 2000",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Huang,Feier,http://ufcstats.com/fighter-details/e71c75f533a30daa,Muscle Barbie,14,8,0,"5' 5""",115 lbs.,"65""",Orthodox,"Mar 12, 1994",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Austin,Hubbard,http://ufcstats.com/fighter-details/d2cd7a69cc55e7ed,Thud,17,9,0,"5' 10""",155 lbs.,"71""",Orthodox,"Dec 22, 1991",3.87,43%,3.82,56%,1.59,31%,68%,0.1
Collin,Huckbody,http://ufcstats.com/fighter-details/f372a848d250e006,All In,8,2,0,"6' 3""",185 lbs.,"76""",Orthodox,"Sep 29, 1994",2.05,60%,2.73,42%,10.23,100%,0%,20.4
Alex,Huddleston,http://ufcstats.com/fighter-details/8b9197746bd3e005,The Shaved Gorilla,6,2,0,"6' 7""",254 lbs.,--,,"Aug 11, 1986",2.47,42%,2.59,67%,0.00,0%,0%,0.9
Roger,Huerta,http://ufcstats.com/fighter-details/daf1b84aebd6602b,El Matador,23,9,1 (1 NC),"5' 9""",155 lbs.,"70""",Orthodox,"May 20, 1983",3.64,36%,2.33,56%,2.13,46%,52%,0.5
Casey,Huffman,http://ufcstats.com/fighter-details/737d93a42b8c2e94,Hellbent,3,1,0,"6' 3""",185 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Matt,Hughes,http://ufcstats.com/fighter-details/621a6c59f88a44fe,,45,9,0,"5' 9""",170 lbs.,"73""",Switch,"Oct 13, 1973",2.14,53%,1.36,53%,2.95,50%,35%,1.2
Mark,Hughes,http://ufcstats.com/fighter-details/d62bb4d84a7267ba,,6,2,0,"5' 9""",205 lbs.,--,Southpaw,"Oct 13, 1973",0.90,47%,0.40,42%,3.00,50%,0%,4.5
Jeff,Hughes,http://ufcstats.com/fighter-details/6a11e325aa60ad02,Lights Out,10,4,0 (1 NC),"6' 2""",250 lbs.,"77""",Orthodox,"May 17, 1988",3.95,51%,3.67,60%,0.71,50%,45%,0.0
Sam,Hughes,http://ufcstats.com/fighter-details/e94085e821bd81de,Sampage,10,6,0,"5' 5""",115 lbs.,"64""",Orthodox,"Jun 28, 1992",4.41,46%,4.57,58%,1.08,32%,60%,0.1
Victor,Hugo,http://ufcstats.com/fighter-details/f264ba50b007f39e,Striker,25,5,0,"5' 7""",135 lbs.,"71""",Orthodox,"Nov 22, 1992",3.27,44%,2.95,56%,0.81,33%,73%,1.2
David,Hulett,http://ufcstats.com/fighter-details/b0718335e9868cfd,Hollywood,22,10,0,"5' 10""",170 lbs.,--,,"Sep 07, 1980",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Dominik,Humburger,http://ufcstats.com/fighter-details/e4cbc82c36e47299,,8,1,0,--,185 lbs.,--,,"Jan 03, 1996",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Bryan,Humes,http://ufcstats.com/fighter-details/b9c75e7fc910f587,,6,2,0,--,265 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
